# schema: astropy-2.0
# kmin kmax kavg power N_modes
1.231504320207199 1.2346459128607887 1.233082497502379 7.6646557 246150
1.2346459128607887 1.2377875055143785 1.236228314481738 7.6293755 239548
1.2377875055143785 1.2409290981679684 1.239366854352841 7.6167483 247462
1.2409290981679684 1.2440706908215582 1.2424916960917893 7.571923 240428
1.2440706908215582 1.247212283475148 1.2456380430858507 7.549824 252886
1.247212283475148 1.2503538761287378 1.2487890816341236 7.4850783 243328
1.2503538761287378 1.2534954687823274 1.2519216820487549 7.4757404 252994
1.2534954687823274 1.2566370614359172 1.255058073334653 7.42916 246768
1.2566370614359172 1.259778654089507 1.2581962859321183 7.4528995 254934
1.259778654089507 1.2629202467430969 1.2613357777631864 7.3827114 249860
1.2629202467430969 1.2660618393966867 1.2644796813962103 7.361636 258702
1.2660618393966867 1.2692034320502765 1.2676272754349318 7.370331 252416
1.2692034320502765 1.2723450247038663 1.2707818892140885 7.3105884 261826
1.2723450247038663 1.2754866173574562 1.2739214664857648 7.2762585 253384
1.2754866173574562 1.278628210011046 1.2770507675351932 7.2419095 262774
1.278628210011046 1.2817698026646356 1.2801995943154127 7.2244506 258396
1.2817698026646356 1.2849113953182254 1.2833391767444735 7.1657577 264206
1.2849113953182254 1.2880529879718152 1.2864661865552414 7.16781 259432
1.2880529879718152 1.291194580625405 1.2896225189639552 7.12144 271226
1.291194580625405 1.2943361732789949 1.2927868054417238 7.1182814 262536
1.2943361732789949 1.2974777659325847 1.2959061758219284 7.070881 267506
1.2974777659325847 1.3006193585861745 1.2990489104237373 7.071893 268544
1.3006193585861745 1.3037609512397643 1.3021964137157824 7.034357 270334
1.3037609512397643 1.306902543893354 1.3053233747348347 7.0100117 268580
1.306902543893354 1.3100441365469437 1.308465592902793 6.959617 275550
1.3100441365469437 1.3131857292005336 1.3116032974224405 6.94031 269872
1.3131857292005336 1.3163273218541234 1.3147602820730901 6.912959 281234
1.3163273218541234 1.3194689145077132 1.3179044497550834 6.8977046 271440
1.3194689145077132 1.322610507161303 1.3210448971205733 6.849773 282542
1.322610507161303 1.3257520998148928 1.3241899310873562 6.8348846 274300
1.3257520998148928 1.3288936924684827 1.3273245169321113 6.810714 283942
1.3288936924684827 1.3320352851220723 1.3304564422582827 6.804865 276792
1.3320352851220723 1.335176877775662 1.3335970254338896 6.7355566 287754
1.335176877775662 1.338318470429252 1.3367423747424911 6.732879 280232
1.338318470429252 1.3414600630828417 1.3398834206785024 6.7052546 290262
1.3414600630828417 1.3446016557364315 1.3430376663739378 6.6899037 284564
1.3446016557364315 1.3477432483900214 1.3461882295987302 6.6757054 292198
1.3477432483900214 1.3508848410436112 1.3493213021371417 6.62616 284796
1.3508848410436112 1.354026433697201 1.3524468812648418 6.6124864 293438
1.354026433697201 1.3571680263507908 1.3555885223886928 6.5546594 289280
1.3571680263507908 1.3603096190043804 1.3587243271221061 6.535033 296386
1.3603096190043804 1.3634512116579702 1.3618655934069812 6.5197806 293080
1.3634512116579702 1.36659280431156 1.3650245814952569 6.507019 301366
1.36659280431156 1.3697343969651499 1.3681609529543988 6.472585 291948
1.3697343969651499 1.3728759896187397 1.3712906470817432 6.46685 303302
1.3728759896187397 1.3760175822723295 1.3744440781783869 6.4476132 298912
1.3760175822723295 1.3791591749259193 1.377591125348322 6.405477 304490
1.3791591749259193 1.3823007675795091 1.3807202157769116 6.386499 298904
1.3823007675795091 1.3854423602330987 1.3838579303841345 6.3852 308478
1.3854423602330987 1.3885839528866886 1.3869974200527608 6.3357544 302100
1.3885839528866886 1.3917255455402784 1.3901570223354842 6.3589892 314910
1.3917255455402784 1.3948671381938682 1.3933030346754267 6.29285 302952
1.3948671381938682 1.398008730847458 1.3964327138133663 6.279673 313826
1.398008730847458 1.4011503235010478 1.3995747635816973 6.2679577 307976
1.4011503235010478 1.4042919161546377 1.4027134642579846 6.2367587 316770
1.4042919161546377 1.4074335088082275 1.405855909713975 6.2036834 311544
1.4074335088082275 1.4105751014618173 1.408988076474845 6.1943974 316518
1.4105751014618173 1.413716694115407 1.4121262156012555 6.1679955 315660
1.413716694115407 1.4168582867689967 1.4152796718926908 6.126299 323750
1.4168582867689967 1.4199998794225865 1.4184304557814609 6.12629 316856
1.4199998794225865 1.4231414720761764 1.4215791601665824 6.073196 326098
1.4231414720761764 1.4262830647297662 1.4247101090679068 6.0688243 316768
1.4262830647297662 1.429424657383356 1.4278437705387061 6.071491 329206
1.429424657383356 1.4325662500369458 1.4309944284045875 6.0356717 322876
1.4325662500369458 1.4357078426905356 1.434137242663864 6.0033555 330614
1.4357078426905356 1.4388494353441252 1.4372720270081218 5.9945803 324296
1.4388494353441252 1.441991027997715 1.4404238798389937 5.9499774 336450
1.441991027997715 1.4451326206513049 1.4435749225500987 5.9546566 327320
1.4451326206513049 1.4482742133048947 1.4467130677116484 5.9409485 337326
1.4482742133048947 1.4514158059584845 1.449846423014588 5.9331403 328564
1.4514158059584845 1.4545573986120743 1.4529750101193601 5.904735 338726
1.4545573986120743 1.4576989912656642 1.456117385808767 5.8765483 335092
1.4576989912656642 1.460840583919254 1.459269733590765 5.83622 343942
1.460840583919254 1.4639821765728436 1.462411343751034 5.8260937 335040
1.4639821765728436 1.4671237692264334 1.4655577168349785 5.8085184 347682
1.4671237692264334 1.4702653618800232 1.4687038877528005 5.7936893 339112
1.4702653618800232 1.473406954533613 1.4718593710897059 5.7806163 352126
1.473406954533613 1.4765485471872029 1.474997081326178 5.7372847 337468
1.4765485471872029 1.4796901398407927 1.4781113661031364 5.7548037 351134
1.4796901398407927 1.4828317324943825 1.4812541461989663 5.6989555 346064
1.4828317324943825 1.4859733251479723 1.4844019389376657 5.7034163 354762
1.4859733251479723 1.4891149178015621 1.4875518239043077 5.6635566 349832
1.4891149178015621 1.4922565104551517 1.4906899327788472 5.654086 355830
1.4922565104551517 1.4953981031087415 1.4938216164642097 5.662662 350284
1.4953981031087415 1.4985396957623314 1.4969564745675854 5.6039076 359798
1.4985396957623314 1.5016812884159212 1.5000840077496784 5.589673 352704
1.5016812884159212 1.504822881069511 1.503233280526201 5.5727596 366458
1.504822881069511 1.5079644737231008 1.506384950145179 5.581357 356496
1.5079644737231008 1.5111060663766906 1.5095212104074291 5.560617 365754
1.5111060663766906 1.5142476590302805 1.5126612645848478 5.5468755 361344
1.5142476590302805 1.51738925168387 1.515811825824289 5.5273104 370166
1.51738925168387 1.5205308443374599 1.5189545745603845 5.5017796 362740
1.5205308443374599 1.5236724369910497 1.5220958859758205 5.4837523 373702
1.5236724369910497 1.5268140296446395 1.5252413315077002 5.4478354 366000
1.5268140296446395 1.5299556222982293 1.5283784307229713 5.4601274 374898
1.5299556222982293 1.5330972149518192 1.531522396470659 5.432621 370856
1.5330972149518192 1.536238807605409 1.5346709243882788 5.410791 379302
1.536238807605409 1.5393804002589988 1.5378242214414077 5.387245 373884
1.5393804002589988 1.5425219929125886 1.5409677511960511 5.3661227 380982
1.5425219929125886 1.5456635855661782 1.5440950594695821 5.3443503 373736
1.5456635855661782 1.548805178219768 1.547239369580722 5.3439364 387090
1.548805178219768 1.5519467708733579 1.5503777422675094 5.3111315 375144
1.5519467708733579 1.5550883635269477 1.5535058101236288 5.3183413 388890
1.5550883635269477 1.5582299561805375 1.5566607121280656 5.2899547 384120
1.5582299561805375 1.5613715488341273 1.5598078384465235 5.2788906 389726
1.5613715488341273 1.5645131414877171 1.562942239434785 5.2460747 384692
1.5645131414877171 1.567654734141307 1.5660857067233032 5.2428813 395022
1.567654734141307 1.5707963267948966 1.5692231521201085 5.2058425 385872
1.5707963267948966 1.5739379194484864 1.5723604414209809 5.206468 398442
1.5739379194484864 1.5770795121020762 1.5755011542637603 5.188962 390480
1.5770795121020762 1.580221104755666 1.578643712044199 5.1844187 400862
1.580221104755666 1.5833626974092558 1.5817893299411485 5.1537466 395044
1.5833626974092558 1.5865042900628457 1.5849363683336897 5.142107 404414
1.5865042900628457 1.5896458827164355 1.5880767162860983 5.12135 396952
1.5896458827164355 1.5927874753700253 1.5912225369503046 5.111075 408010
1.5927874753700253 1.595929068023615 1.594354128122977 5.0948696 396624
1.595929068023615 1.5990706606772047 1.59748832544957 5.0683246 412926
1.5990706606772047 1.6022122533307945 1.600641161909086 5.0516663 403620
1.6022122533307945 1.6053538459843844 1.6037694630996466 5.029426 409838
1.6053538459843844 1.6084954386379742 1.6069121799965407 5.043916 410700
1.6084954386379742 1.611637031291564 1.6100657480686624 5.02518 416702
1.611637031291564 1.6147786239451538 1.6132081995900927 5.022 409632
1.6147786239451538 1.6179202165987436 1.616344058572295 5.0015073 418986
1.6179202165987436 1.6210618092523335 1.61948194038912 4.9839745 413736
1.6210618092523335 1.624203401905923 1.6226286385128739 4.9601684 423182
1.624203401905923 1.6273449945595129 1.6257687370121878 4.9512978 416468
1.6273449945595129 1.6304865872131027 1.6289089471170717 4.917515 426406
1.6304865872131027 1.6336281798666925 1.6320489238196016 4.9060235 419400
1.6336281798666925 1.6367697725202823 1.6351918849890612 4.888089 429938
1.6367697725202823 1.6399113651738721 1.638334991430879 4.8875327 423440
1.6399113651738721 1.643052957827462 1.6414845700037015 4.8751893 435502
1.643052957827462 1.6461945504810518 1.6446285860891088 4.8516674 423876
1.6461945504810518 1.6493361431346414 1.647766369798092 4.86663 437102
1.6493361431346414 1.6524777357882312 1.6508963054517598 4.82505 426328
1.6524777357882312 1.655619328441821 1.654035206227712 4.822797 442018
1.655619328441821 1.6587609210954108 1.6571860566204513 4.8050823 432976
1.6587609210954108 1.6619025137490007 1.6603257023408249 4.783961 442178
1.6619025137490007 1.6650441064025905 1.6634624748840945 4.7824535 436048
1.6650441064025905 1.6681856990561803 1.6666185231716977 4.7500134 450166
1.6681856990561803 1.6713272917097701 1.6697725768582448 4.7475314 438876
1.6713272917097701 1.6744688843633597 1.6729045326058254 4.755034 448470
1.6744688843633597 1.6776104770169495 1.6760333853241676 4.7235136 439472
1.6776104770169495 1.6807520696705394 1.6791726553651012 4.700774 455514
1.6807520696705394 1.6838936623241292 1.682313607009907 4.6738024 444080
1.6838936623241292 1.687035254977719 1.6854553152926033 4.6847224 458694
1.687035254977719 1.6901768476313088 1.688605573255709 4.6658826 449468
1.6901768476313088 1.6933184402848986 1.6917574745163435 4.65347 462646
1.6933184402848986 1.6964600329384885 1.6949029531086903 4.6406264 451888
1.6964600329384885 1.6996016255920783 1.6980432612079597 4.6153283 463138
1.6996016255920783 1.7027432182456679 1.7011674843615312 4.60838 451288
1.7027432182456679 1.7058848108992577 1.7042992260321155 4.6001854 468854
1.7058848108992577 1.7090264035528475 1.7074541753195407 4.5892024 461500
1.7090264035528475 1.7121679962064373 1.7105964437194288 4.56305 468262
1.7121679962064373 1.7153095888600272 1.713735722393309 4.546075 464092
1.7153095888600272 1.718451181513617 1.7168787797099212 4.539442 473606
1.718451181513617 1.7215927741672068 1.7200276815641138 4.5526752 467672
1.7215927741672068 1.7247343668207966 1.7231731520147922 4.5513296 477090
1.7247343668207966 1.7278759594743862 1.726303735881521 4.5111527 467016
1.7278759594743862 1.731017552127976 1.7294398939841247 4.5024557 481238
1.731017552127976 1.7341591447815659 1.732583575852632 4.477479 472724
1.7341591447815659 1.7373007374351557 1.7357217708636306 4.480677 484078
1.7373007374351557 1.7404423300887455 1.7388707010052638 4.466169 479304
1.7404423300887455 1.7435839227423353 1.7420257575736127 4.440827 488354
1.7435839227423353 1.7467255153959251 1.7451565452194036 4.446554 476016
1.7467255153959251 1.749867108049515 1.7482913266631195 4.4114685 493686
1.749867108049515 1.7530087007031048 1.7514405307549041 4.414118 482772
1.7530087007031048 1.7561502933566944 1.7545687966179329 4.4025736 491318
1.7561502933566944 1.7592918860102842 1.7577058420676017 4.3883743 489368
1.7592918860102842 1.762433478663874 1.760859955810247 4.361008 499114
1.762433478663874 1.7655750713174638 1.7639998119201215 4.37477 489176
1.7655750713174638 1.7687166639710536 1.7671403299919233 4.347233 502818
1.7687166639710536 1.7718582566246435 1.7702832355259734 4.319327 494096
1.7718582566246435 1.7749998492782333 1.7734328110045046 4.3346114 506934
1.7749998492782333 1.778141441931823 1.7765725919356643 4.301155 495276
1.778141441931823 1.7812830345854127 1.7797089173707972 4.3042808 510174
1.7812830345854127 1.7844246272390025 1.7828568115757484 4.2834196 501384
1.7844246272390025 1.7875662198925923 1.7859995263394175 4.285011 512354
1.7875662198925923 1.7907078125461822 1.7891350873562233 4.2754292 502744
1.7907078125461822 1.793849405199772 1.7922775415219363 4.2572827 518966
1.793849405199772 1.7969909978533618 1.7954303556003155 4.252428 508364
1.7969909978533618 1.8001325905069516 1.7985578838312857 4.257295 515262
1.8001325905069516 1.8032741831605414 1.801690580525841 4.2312636 513616
1.8032741831605414 1.806415775814131 1.8048367618046393 4.221421 522218
1.806415775814131 1.8095573684677209 1.8079793492389769 4.211792 516800
1.8095573684677209 1.8126989611213107 1.8111152916633033 4.193156 523986
1.8126989611213107 1.8158405537749005 1.814247816480695 4.190882 519128
1.8158405537749005 1.8189821464284903 1.8174032473903914 4.1747856 534078
1.8189821464284903 1.8221237390820801 1.820550051458815 4.1784697 521532
1.8221237390820801 1.82526533173567 1.8236905571147506 4.152606 535470
1.82526533173567 1.8284069243892598 1.826840003193704 4.1549287 526952
1.8284069243892598 1.8315485170428496 1.8299808204559442 4.1268196 536946
1.8315485170428496 1.8346901096964392 1.8331143714454596 4.122901 528392
1.8346901096964392 1.837831702350029 1.8362609209245164 4.1215863 544390
1.837831702350029 1.8409732950036188 1.8394037241838983 4.1005754 530964
1.8409732950036188 1.8441148876572087 1.842544660099005 4.0977383 547862
1.8441148876572087 1.8472564803107985 1.8456926649496341 4.077486 537232
1.8472564803107985 1.8503980729643883 1.8488396646371756 4.0686884 550690
1.8503980729643883 1.8535396656179781 1.8519758569152094 4.0642056 537512
1.8535396656179781 1.856681258271568 1.8551086085421042 4.0397983 552982
1.856681258271568 1.8598228509251575 1.8582524973404653 4.035434 544644
1.8598228509251575 1.8629644435787474 1.8613952501654374 4.0258536 556718
1.8629644435787474 1.8661060362323372 1.8645313174803315 4.0124073 546148
1.8661060362323372 1.869247628885927 1.867674585118932 4.0064883 563654
1.869247628885927 1.8723892215395168 1.8708244292969558 3.9862182 550432
1.8723892215395168 1.8755308141931066 1.873960891682203 3.9910355 564082
1.8755308141931066 1.8786724068466965 1.8771014457577715 3.9748652 556192
1.8786724068466965 1.8818139995002863 1.8802469244663873 3.9673796 567734
1.8818139995002863 1.884955592153876 1.8833863781297016 3.9620423 558564
1.884955592153876 1.8880971848074657 1.8865142392752248 3.9565575 567422
1.8880971848074657 1.8912387774610555 1.8896518045342123 3.9389756 566096
1.8912387774610555 1.8943803701146453 1.8928081970729225 3.9432054 577458
1.8943803701146453 1.8975219627682351 1.8959428455650083 3.9221168 562936
1.8975219627682351 1.900663555421825 1.8990798558522133 3.9101944 581774
1.900663555421825 1.9038051480754148 1.9022363457984643 3.8851175 572740
1.9038051480754148 1.9069467407290046 1.90537871176261 3.884036 581278
1.9069467407290046 1.9100883333825944 1.9085128567334775 3.888625 574040
1.9100883333825944 1.913229926036184 1.9116510356940841 3.874699 585922
1.913229926036184 1.9163715186897738 1.9147896094751853 3.8667917 577160
1.9163715186897738 1.9195131113433637 1.917935292863774 3.8584805 593826
1.9195131113433637 1.9226547039969535 1.9210826087425596 3.852535 582184
1.9226547039969535 1.9257962966505433 1.9242304579356584 3.8331304 595958
1.9257962966505433 1.9289378893041331 1.9273656927875713 3.8332636 582028
1.9289378893041331 1.932079481957723 1.9305010724547969 3.8207605 600646
1.932079481957723 1.9352210746113128 1.9336553476893883 3.805439 591744
1.9352210746113128 1.9383626672649024 1.9367944681078895 3.8063922 599258
1.9383626672649024 1.9415042599184922 1.9399169673600123 3.783362 590136
1.9415042599184922 1.944645852572082 1.9430615083412353 3.7773938 610302
1.944645852572082 1.9477874452256718 1.946211958388254 3.7652793 596756
1.9477874452256718 1.9509290378792616 1.9493539131387476 3.766648 611406
1.9509290378792616 1.9540706305328515 1.9524928478087076 3.7591777 599384
1.9540706305328515 1.9572122231864413 1.9556360010402534 3.753298 615874
1.9572122231864413 1.960353815840031 1.9587827691219786 3.729965 605576
1.960353815840031 1.963495408493621 1.961925316223532 3.721361 618558
1.963495408493621 1.9666370011472105 1.9650644554642955 3.7192116 607556
1.9666370011472105 1.9697785938008003 1.9682013812572765 3.7043324 621166
1.9697785938008003 1.9729201864543902 1.971340892515238 3.69237 613396
1.9729201864543902 1.97606177910798 1.9744916511312414 3.7083478 629758
1.97606177910798 1.9792033717615698 1.9776480639056975 3.6835446 618136
1.9792033717615698 1.9823449644151596 1.9807850264581417 3.669439 627298
1.9823449644151596 1.9854865570687494 1.9839203141167367 3.6676545 621176
1.9854865570687494 1.9886281497223393 1.9870625756785412 3.6654613 633982
1.9886281497223393 1.9917697423759289 1.9902009657033808 3.6539464 623084
1.9917697423759289 1.9949113350295187 1.9933229219443986 3.6453311 632526
1.9949113350295187 1.9980529276831085 1.9964661506451442 3.6353664 634720
1.9980529276831085 2.0011945203366985 1.999626808651797 3.625583 642842
2.0011945203366985 2.004336112990288 2.0027639700391062 3.6015983 630832
2.004336112990288 2.0074777056438777 2.005893653915189 3.6087623 643582
2.0074777056438777 2.0106192982974678 2.0090367427716562 3.5984118 639204
2.0106192982974678 2.0137608909510574 2.0121775605031313 3.5898085 646790
2.0137608909510574 2.0169024836046474 2.0153114166743675 3.578324 641976
2.0169024836046474 2.020044076258237 2.018465475272705 3.5696995 657594
2.020044076258237 2.023185668911827 2.0216107648574035 3.575384 642328
2.023185668911827 2.0263272615654166 2.0247502703216176 3.5478032 659794
2.0263272615654166 2.0294688542190067 2.0279022891333196 3.5556307 651672
2.0294688542190067 2.0326104468725963 2.0310451618888874 3.5563707 659694
2.0326104468725963 2.035752039526186 2.034181038822744 3.531142 653396
2.035752039526186 2.038893632179776 2.037322196614071 3.5386267 665790
2.038893632179776 2.0420352248333655 2.040454720755128 3.5104816 653496
2.0420352248333655 2.0451768174869556 2.043597355832269 3.5128732 673938
2.0451768174869556 2.048318410140545 2.0467449212732145 3.4977796 660096
2.048318410140545 2.051460002794135 2.0498900809225726 3.4937034 677198
2.051460002794135 2.054601595447725 2.0530346002568507 3.4737613 662772
2.054601595447725 2.0577431881013144 2.0561727558683467 3.4817636 679958
2.0577431881013144 2.0608847807549044 2.059314679453972 3.476279 668584
2.0608847807549044 2.064026373408494 2.0624534258284863 3.4743643 681986
2.064026373408494 2.067167966062084 2.0655993648160216 3.4665804 675504
2.067167966062084 2.0703095587156737 2.0687453479133353 3.4608765 687086
2.0703095587156737 2.0734511513692637 2.071889658739803 3.4472814 678148
2.0734511513692637 2.0765927440228533 2.075035405988497 3.4478562 691550
2.0765927440228533 2.0797343366764434 2.0781781304182374 3.4142928 682292
2.0797343366764434 2.082875929330033 2.0813156947957663 3.4202585 692622
2.082875929330033 2.0860175219836226 2.0844451008557225 3.4021964 683016
2.0860175219836226 2.0891591146372126 2.087583264561552 3.4179685 700554
2.0891591146372126 2.092300707290802 2.090717915503185 3.388708 686312
2.092300707290802 2.0954422999443922 2.093865006089267 3.3907225 709062
2.0954422999443922 2.098583892597982 2.0970190474128145 3.387593 693284
2.098583892597982 2.101725485251572 2.100148374307254 3.3717504 703710
2.101725485251572 2.1048670779051615 2.1032791499101458 3.3711176 697824
2.1048670779051615 2.1080086705587515 2.106424443811724 3.3649468 713706
2.1080086705587515 2.111150263212341 2.109572128471822 3.3453228 703328
2.111150263212341 2.1142918558659307 2.112709338850591 3.3377197 714246
2.1142918558659307 2.1174334485195208 2.1158508833351157 3.337937 708412
2.1174334485195208 2.1205750411731104 2.1189976503529007 3.329261 720422
2.1205750411731104 2.1237166338267004 2.1221352809700673 3.3263512 709756
2.1237166338267004 2.12685822648029 2.125285240607365 3.3186424 729262
2.12685822648029 2.12999981913388 2.1284359813922222 3.3179603 714400
2.12999981913388 2.1331414117874696 2.1315688718517594 3.3128488 726298
2.1331414117874696 2.1362830044410592 2.1347035597631696 3.3026357 719568
2.1362830044410592 2.1394245970946493 2.137849512418387 3.2943456 734070
2.1394245970946493 2.142566189748239 2.140994389382356 3.2937596 724572
2.142566189748239 2.145707782401829 2.1441389731172684 3.2825077 738854
2.145707782401829 2.1488493750554185 2.1472819764974225 3.263327 726744
2.1488493750554185 2.1519909677090086 2.150427081904402 3.2553794 744306
2.1519909677090086 2.155132560362598 2.1535598704632384 3.254707 725984
2.155132560362598 2.158274153016188 2.1566969739308286 3.2573512 750654
2.158274153016188 2.161415745669778 2.1598507124077044 3.2374046 737508
2.161415745669778 2.1645573383233674 2.1629867117917145 3.2352295 746958
2.1645573383233674 2.1676989309769574 2.166119797132257 3.228434 740880
2.1676989309769574 2.170840523630547 2.1692738282931887 3.222066 760274
2.170840523630547 2.173982116284137 2.1724251353585537 3.2051837 743904
2.173982116284137 2.1771237089377267 2.1755591063035453 3.212648 757802
2.1771237089377267 2.1802653015913167 2.178696802009876 3.2045848 748776
2.1802653015913167 2.1834068942449063 2.181836286537925 3.2063313 762726
2.1834068942449063 2.1865484868984963 2.1849723550054745 3.1918206 752260
2.1865484868984963 2.189690079552086 2.1881081898456864 3.1888583 767974
2.189690079552086 2.1928316722056755 2.19125396620812 3.1824398 759152
2.1928316722056755 2.1959732648592656 2.1944057801862153 3.169346 775858
2.1959732648592656 2.199114857512855 2.1975464960742457 3.1736078 760280
2.199114857512855 2.2022564501664452 2.2006979191713403 3.153613 783078
2.2022564501664452 2.205398042820035 2.203837074186094 3.1593337 759452
2.205398042820035 2.208539635473625 2.206953460824582 3.1418004 776302
2.208539635473625 2.2116812281272145 2.2100931073908976 3.145386 775568
2.2116812281272145 2.2148228207808045 2.2132513027639376 3.138011 789234
2.2148228207808045 2.217964413434394 2.216393246757702 3.1215131 772600
2.217964413434394 2.2211060060879837 2.2195277971120917 3.1159015 790438
2.2211060060879837 2.2242475987415737 2.2226783627768025 3.1232533 783452
2.2242475987415737 2.2273891913951633 2.2258268834427217 3.1053483 794974
2.2273891913951633 2.2305307840487534 2.228960835638269 3.1117597 780764
2.2305307840487534 2.233672376702343 2.2320975760504984 3.0933125 800718
2.233672376702343 2.236813969355933 2.2352469771443357 3.0942836 790360
2.236813969355933 2.2399555620095226 2.2383874594944686 3.0838678 801890
2.2399555620095226 2.243097154663112 2.241520715192195 3.0729692 791872
2.243097154663112 2.2462387473167023 2.244664571195234 3.0782151 810358
2.2462387473167023 2.249380339970292 2.2478098130094923 3.0643036 797180
2.249380339970292 2.252521932623882 2.2509386638828937 3.0623467 807574
2.252521932623882 2.2556635252774715 2.254077622267303 3.0509005 805888
2.2556635252774715 2.2588051179310615 2.2572279490247507 3.04246 817570
2.2588051179310615 2.261946710584651 2.26036446029799 3.0450091 804408
2.261946710584651 2.265088303238241 2.2634992724324112 3.0381145 820502
2.265088303238241 2.2682298958918308 2.2666489767735296 3.0263214 816620
2.2682298958918308 2.2713714885454204 2.2698046804843006 3.0303862 828502
2.2713714885454204 2.2745130811990104 2.272936377406862 3.0270488 809408
2.2745130811990104 2.2776546738526 2.2760767170406067 3.0053122 835722
2.2776546738526 2.28079626650619 2.279232499333239 3.0098221 822928
2.28079626650619 2.2839378591597796 2.282373154979315 2.9974108 832778
2.2839378591597796 2.2870794518133697 2.2855060295400773 2.9987528 823424
2.2870794518133697 2.2902210444669593 2.288645975188578 2.993879 840078
2.2902210444669593 2.2933626371205493 2.291788422467057 2.9928186 829420
2.2933626371205493 2.296504229774139 2.294930137580084 2.972785 846094
2.296504229774139 2.2996458224277285 2.2980782972002833 2.9721792 835680
2.2996458224277285 2.3027874150813186 2.301224027340561 2.9661236 849618
2.3027874150813186 2.305929007734908 2.3043532585104938 2.962672 831904
2.305929007734908 2.309070600388498 2.3074888919667003 2.9516354 857662
2.309070600388498 2.312212193042088 2.3106399045131374 2.9413536 844092
2.312212193042088 2.315353785695678 2.3137743041369148 2.9350402 853758
2.315353785695678 2.3184953783492674 2.316912460506373 2.939033 851560
2.3184953783492674 2.321636971002857 2.3200695544778887 2.9313235 866986
2.321636971002857 2.324778563656447 2.323218622569823 2.9296222 852912
2.324778563656447 2.3279201563100367 2.3263573775092063 2.9195256 866910
2.3279201563100367 2.3310617489636267 2.3294956692347792 2.9170237 855692
2.3310617489636267 2.3342033416172163 2.3326328815545967 2.9111905 870894
2.3342033416172163 2.3373449342708064 2.33576812530908 2.904101 860308
2.3373449342708064 2.340486526924396 2.3389092173745203 2.903711 878878
2.340486526924396 2.343628119577986 2.342055847827638 2.899781 867024
2.343628119577986 2.3467697122315756 2.345203322003309 2.8942797 884514
2.3467697122315756 2.349911304885165 2.3483439814380653 2.8763325 868584
2.349911304885165 2.3530528975387552 2.351486980139624 2.885685 889478
2.3530528975387552 2.356194490192345 2.3546305645945687 2.8712459 874012
2.356194490192345 2.359336082845935 2.3577638984749214 2.861811 888998
2.359336082845935 2.3624776754995245 2.3609043661303866 2.8641927 882296
2.3624776754995245 2.3656192681531145 2.3640508990132565 2.860361 896346
2.3656192681531145 2.368760860806704 2.367185303906658 2.8577006 880872
2.368760860806704 2.371902453460294 2.37032923292924 2.8517933 907710
2.371902453460294 2.3750440461138838 2.373480909995812 2.8372812 887676
2.3750440461138838 2.3781856387674734 2.376621535956864 2.8348382 907070
2.3781856387674734 2.3813272314210634 2.379756726180457 2.831196 890544
2.3813272314210634 2.384468824074653 2.382895351000405 2.8256118 912746
2.384468824074653 2.387610416728243 2.3860405963940874 2.8203127 898584
2.387610416728243 2.3907520093818326 2.389175855959793 2.818064 912474
2.3907520093818326 2.3938936020354227 2.392316848289123 2.8059072 907424
2.3938936020354227 2.3970351946890123 2.395468325810887 2.8096867 920934
2.3970351946890123 2.400176787342602 2.398600766855461 2.8069527 903108
2.400176787342602 2.403318379996192 2.4017371688792752 2.7906365 928254
2.403318379996192 2.4064599726497815 2.404882678430584 2.791438 911976
2.4064599726497815 2.4096015653033716 2.408022567714301 2.7876353 930482
2.4096015653033716 2.412743157956961 2.411166877318231 2.7715886 919608
2.412743157956961 2.415884750610551 2.414297400302415 2.7710636 927390
2.415884750610551 2.419026343264141 2.4174417611427392 2.767924 930476
2.419026343264141 2.422167935917731 2.4205936475392344 2.7661488 938646
2.422167935917731 2.4253095285713204 2.4237395822773546 2.7553492 932288
2.4253095285713204 2.42845112122491 2.4268886935973035 2.7525587 944058
2.42845112122491 2.4315927138785 2.4300258843120055 2.744929 930016
2.4315927138785 2.4347343065320897 2.433162271740206 2.7475774 949490
2.4347343065320897 2.4378758991856797 2.4363036667830857 2.741314 937928
2.4378758991856797 2.4410174918392693 2.4394492640527083 2.738504 955398
2.4410174918392693 2.4441590844928593 2.442588538708778 2.7302825 940020
2.4441590844928593 2.447300677146449 2.4457300795913035 2.729515 961806
2.447300677146449 2.450442269800039 2.448880787353664 2.7254074 949088
2.450442269800039 2.4535838624536286 2.4520223082218897 2.7159548 962874
2.4535838624536286 2.456725455107218 2.455151759496457 2.709337 947104
2.456725455107218 2.4598670477608082 2.4582920751047195 2.7119014 972094
2.4598670477608082 2.463008640414398 2.4614384924277313 2.7058356 956988
2.463008640414398 2.466150233067988 2.4645782923471957 2.693543 973254
2.466150233067988 2.4692918257215775 2.467718263683707 2.695357 962264
2.4692918257215775 2.4724334183751675 2.470864479648327 2.6934404 980178
2.4724334183751675 2.475575011028757 2.474004949444763 2.6837962 964864
2.475575011028757 2.4787166036823467 2.4771464961796092 2.6771677 986870
2.4787166036823467 2.4818581963359367 2.480285013100889 2.669409 966348
2.4818581963359367 2.4849997889895263 2.483417911931986 2.678127 989054
2.4849997889895263 2.4881413816431164 2.4865627090924263 2.6640604 978884
2.4881413816431164 2.491282974296706 2.489705989650949 2.6570354 992974
